********** Input No: 1 **********
34.538666	12.740702	65.873230	
34.145599	12.238643	65.636833	
33.756222	11.739731	65.404915	
33.370499	11.243925	65.177437	
32.988392	10.751185	64.954361	
32.609863	10.261472	64.735664	
32.234879	9.774744	64.521309	
31.863398	9.290963	64.311264	
31.495386	8.810090	64.105492	
31.130808	8.332086	63.903965	
30.769629	7.856912	63.706650	
30.411812	7.384530	63.513515	
30.057322	6.914904	63.324535	
29.706125	6.447994	63.139675	
29.358187	5.983766	62.958904	
29.013474	5.522180	62.782196	
28.671951	5.063202	62.609516	
28.333588	4.606795	62.440842	
27.998350	4.152923	62.276138	
27.666204	3.701550	62.115383	
27.337120	3.252642	61.958546	
27.011063	2.806164	61.805595	
26.688004	2.362081	61.656509	
26.367910	1.920358	61.511257	
26.050753	1.480963	61.369816	
25.736500	1.043860	61.232159	
25.425121	0.609016	61.098255	
25.116587	0.176399	60.968086	
24.810865	0.000000	60.841621	
24.506657	0.000000	60.717567	
24.203070	0.000000	60.595036	
23.900095	0.000000	60.474022	
23.597725	0.000000	60.354523	
23.295952	0.000000	60.236534	
22.994770	0.000000	60.120056	
22.694170	0.000000	60.005081	
22.394144	0.000000	59.891609	
22.094687	0.000000	59.779640	
21.795788	0.000000	59.669167	
21.497442	0.000000	59.560188	
21.199642	0.000000	59.452702	
20.902378	0.000000	59.346703	
20.605644	0.000000	59.242191	
20.309433	0.000000	59.139164	
20.013737	0.000000	59.037617	
19.718548	0.000000	58.937550	
19.423861	0.000000	58.838959	
19.129665	0.000000	58.741840	
18.835957	0.000000	58.646191	
18.542727	0.000000	58.552010	
18.249966	0.000000	58.459297	
17.957668	0.000000	58.368046	
17.665829	0.000000	58.278259	
17.374437	0.000000	58.189930	
17.083488	0.000000	58.103058	
16.792973	0.000000	58.017639	
16.502884	0.000000	57.933674	
16.213215	0.000000	57.851158	
15.923959	0.000000	57.770092	
15.635108	0.000000	57.690472	
15.346656	0.000000	57.612297	
15.058595	0.000000	57.535564	
14.770917	0.000000	57.460270	
14.483616	0.000000	57.386414	
14.196684	0.000000	57.313995	
13.910114	0.000000	57.243011	
13.623899	0.000000	57.173462	
13.338032	0.000000	57.105343	
13.052505	0.000000	57.038654	
12.767312	0.000000	56.973392	
12.482445	0.000000	56.909557	
12.197897	0.000000	56.847145	
11.913661	0.000000	56.786156	
11.629730	0.000000	56.726589	
11.346097	0.000000	56.668442	
11.062755	0.000000	56.611710	
10.779696	0.000000	56.556396	
10.496915	0.000000	56.502499	
10.214402	0.000000	56.450012	
9.932152	0.000000	56.398941	
9.650157	0.000000	56.349281	
9.368410	0.000000	56.301029	
9.086905	0.000000	56.254189	
8.805634	0.000000	56.208755	
8.524590	0.000000	56.164726	
8.243766	0.000000	56.122105	
7.963155	0.000000	56.080887	
7.682751	0.000000	56.041073	
7.402545	0.000000	56.002659	
7.122532	0.000000	55.965645	
6.842704	0.000000	55.930031	
6.563054	0.000000	55.895817	
6.283575	0.000000	55.863003	
6.004260	0.000000	55.831585	
5.725102	0.000000	55.801563	
5.446094	0.000000	55.772938	
5.167229	0.000000	55.745708	
4.888501	0.000000	55.719872	
4.609901	0.000000	55.695431	
4.331424	0.000000	55.672382	
4.053062	0.000000	55.650726	
3.774809	0.000000	55.630463	
3.496657	0.000000	55.611588	
3.218599	0.000000	55.594105	
2.940628	0.000000	55.578011	
2.662738	0.000000	55.563309	
2.384922	0.000000	55.549995	
2.107172	0.000000	55.538071	
1.829481	0.000000	55.527534	
1.551844	0.000000	55.518387	
1.274252	0.000000	55.510628	
0.996699	0.000000	55.504257	
0.719177	0.000000	55.499275	
0.441681	0.000000	55.495678	
0.164203	0.000000	55.493469	
0.000000	0.000000	55.492649	


********** Input No: 3 **********
50.000000	94.000000	47.000000	
49.294998	93.514999	46.279999	
48.596024	93.037125	45.565948	
47.903008	92.566315	44.857784	
47.215885	92.102509	44.155437	
46.534595	91.645653	43.458847	
45.859074	91.195686	42.767944	
45.189255	90.752556	42.082672	
44.525078	90.316200	41.402962	
43.866482	89.886559	40.728756	
43.213406	89.463585	40.059990	
42.565788	89.047218	39.396606	
41.923569	88.637405	38.738541	
41.286690	88.234093	38.085735	
40.655090	87.837227	37.438133	
40.028713	87.446762	36.795673	
39.407501	87.062645	36.158295	
38.791397	86.684814	35.525944	
38.180340	86.313232	34.898563	
37.574284	85.947838	34.276096	
36.973164	85.588585	33.658485	
36.376926	85.235428	33.045677	
35.785519	84.888313	32.437614	
35.198887	84.547203	31.834246	
34.616978	84.212036	31.235516	
34.039742	83.882767	30.641371	
33.467121	83.559364	30.051758	
32.899067	83.241768	29.466625	
32.335526	82.929939	28.885921	
31.776445	82.623833	28.309593	
31.221779	82.323402	27.737593	
30.671474	82.028603	27.169867	
30.125483	81.739395	26.606365	
29.583754	81.455734	26.047041	
29.046240	81.177582	25.491844	
28.512894	80.904892	24.940725	
27.983665	80.637627	24.393637	
27.458509	80.375740	23.850531	
26.937378	80.119194	23.311359	
26.420225	79.867950	22.776077	
25.907005	79.621964	22.244637	
25.397673	79.381210	21.716991	
24.892181	79.145638	21.193096	
24.390488	78.915215	20.672907	
23.892548	78.689896	20.156378	
23.398315	78.469650	19.643465	
22.907751	78.254440	19.134125	
22.420809	78.044228	18.628313	
21.937447	77.838982	18.125988	
21.457623	77.638664	17.627106	
20.981295	77.443245	17.131624	
20.508419	77.252686	16.639502	
20.038960	77.066948	16.150696	
19.572872	76.885994	15.665166	
19.110117	76.709808	15.182872	
18.650654	76.538345	14.703773	
18.194443	76.371574	14.227827	
17.741447	76.209465	13.754997	
17.291624	76.051987	13.285243	
16.844938	75.899101	12.818525	
16.401350	75.750786	12.354805	
15.960822	75.607002	11.894044	
15.523317	75.467728	11.436205	
15.088798	75.332932	10.981250	
14.657227	75.202576	10.529141	
14.228568	75.076645	10.079843	
13.802786	74.955101	9.633316	
13.379844	74.837921	9.189527	
12.959706	74.725075	8.748438	
12.542338	74.616539	8.310014	
12.127706	74.512276	7.874219	
11.715773	74.412270	7.441020	
11.306506	74.316483	7.010379	
10.899872	74.224899	6.582264	
10.495836	74.137489	6.156641	
10.094365	74.054222	5.733474	
9.695427	73.975090	5.312731	
9.298987	73.900047	4.894378	
8.905015	73.829079	4.478383	
8.513477	73.762161	4.064713	
8.124343	73.699272	3.653334	
7.737580	73.640388	3.244216	
7.353157	73.585480	2.837327	
6.971043	73.534531	2.432633	
6.591207	73.487511	2.030106	
6.213619	73.444405	1.629712	
5.838249	73.405190	1.231422	
5.465066	73.369843	0.835205	
5.094040	73.338341	0.441030	
4.725143	73.310669	0.048868	
4.358346	73.286797	0.000000	
3.991912	73.265007	0.000000	
3.625587	73.245049	0.000000	
3.259362	73.226921	0.000000	
2.893227	73.210625	0.000000	
2.527174	73.196159	0.000000	
2.161193	73.183525	0.000000	
1.795276	73.172722	0.000000	
1.429412	73.163742	0.000000	
1.063593	73.156593	0.000000	
0.697810	73.151276	0.000000	
0.332054	73.147789	0.000000	
0.000000	73.146126	0.000000	


********** Input No: 4 **********
50.000000	86.000000	41.000000	
49.364998	85.544998	40.320000	
48.735672	85.096573	39.645451	
48.111961	84.654671	38.976288	
47.493805	84.219231	38.312454	
46.881145	83.790199	37.653889	
46.273926	83.367523	37.000530	
45.672089	82.951149	36.352322	
45.075569	82.541023	35.709206	
44.484318	82.137100	35.071121	
43.898277	81.739326	34.438015	
43.317390	81.347649	33.809826	
42.741604	80.962013	33.186501	
42.170860	80.582375	32.567982	
41.605106	80.208679	31.954216	
41.044292	79.840881	31.345146	
40.488361	79.478935	30.740721	
39.937263	79.122795	30.140884	
39.390945	78.772408	29.545584	
38.849354	78.427727	28.954767	
38.312439	78.088707	28.368382	
37.780155	77.755302	27.786375	
37.252449	77.427467	27.208698	
36.729267	77.105164	26.635300	
36.210567	76.788338	26.066128	
35.696297	76.476952	25.501133	
35.186405	76.170967	24.940268	
34.680847	75.870331	24.383480	
34.179577	75.575012	23.830725	
33.682549	75.284958	23.281952	
33.189716	75.000137	22.737114	
32.701031	74.720505	22.196165	
32.216446	74.446022	21.659058	
31.735920	74.176651	21.125746	
31.259407	73.912346	20.596184	
30.786863	73.653069	20.070326	
30.318247	73.398788	19.548126	
29.853512	73.149460	19.029541	
29.392616	72.905045	18.514526	
28.935518	72.665504	18.003038	
28.482176	72.430817	17.495033	
28.032547	72.200928	16.990469	
27.586592	71.975815	16.489302	
27.144266	71.755440	15.991489	
26.705530	71.539764	15.496991	
26.270348	71.328751	15.005765	
25.838675	71.122368	14.517770	
25.410475	70.920586	14.032965	
24.985706	70.723366	13.551310	
24.564333	70.530678	13.072764	
24.146317	70.342499	12.597289	
23.731617	70.158775	12.124846	
23.320198	69.979492	11.655394	
22.912024	69.804619	11.188895	
22.507055	69.634109	10.725312	
22.105257	69.467949	10.264606	
21.706594	69.306099	9.806741	
21.311029	69.148529	9.351677	
20.918528	68.995216	8.899379	
20.529055	68.846130	8.449810	
20.142574	68.701233	8.002934	
19.759054	68.560501	7.558715	
19.378458	68.423912	7.117117	
19.000753	68.291435	6.678105	
18.625906	68.163040	6.241644	
18.253883	68.038696	5.807700	
17.884651	67.918388	5.376237	
17.518179	67.802086	4.947222	
17.154432	67.689758	4.520620	
16.793379	67.581383	4.096399	
16.434990	67.476929	3.674525	
16.079231	67.376381	3.254966	
15.726075	67.279709	2.837688	
15.375488	67.186890	2.422659	
15.027440	67.097900	2.009847	
14.681902	67.012718	1.599221	
14.338841	66.931313	1.190747	
13.998231	66.853668	0.784397	
13.660041	66.779755	0.380137	
13.324242	66.709557	0.000000	
12.990694	66.642937	0.000000	
12.657479	66.577980	0.000000	
12.324590	66.514694	0.000000	
11.992016	66.453072	0.000000	
11.659751	66.393112	0.000000	
11.327785	66.334816	0.000000	
10.996112	66.278175	0.000000	
10.664721	66.223198	0.000000	
10.333605	66.169876	0.000000	
10.002755	66.118210	0.000000	
9.672164	66.068199	0.000000	
9.341823	66.019836	0.000000	
9.011724	65.973129	0.000000	
8.681858	65.928070	0.000000	
8.352218	65.884659	0.000000	
8.022795	65.842896	0.000000	
7.693580	65.802780	0.000000	
7.364566	65.764313	0.000000	
7.035745	65.727493	0.000000	
6.707107	65.692314	0.000000	
6.378645	65.658775	0.000000	
6.050352	65.626884	0.000000	
5.722217	65.596634	0.000000	
5.394234	65.568024	0.000000	
5.066393	65.541054	0.000000	
4.738688	65.515724	0.000000	
4.411109	65.492027	0.000000	
4.083649	65.469971	0.000000	
3.756299	65.449554	0.000000	
3.429051	65.430771	0.000000	
3.101897	65.413628	0.000000	
2.774829	65.398117	0.000000	
2.447839	65.384239	0.000000	
2.120918	65.372002	0.000000	
1.794058	65.361397	0.000000	
1.467251	65.352425	0.000000	
1.140489	65.345085	0.000000	
0.813763	65.339386	0.000000	
0.487066	65.335320	0.000000	
0.160390	65.332886	0.000000	
0.000000	65.332085	0.000000	


